Mach,CD Power-On
9.30,0.142016977940832
9.31,0.141885035353282
9.32,0.141753389130756
9.33,0.141622045508739
9.34,0.141490975914572
9.35,0.141360207923523
9.36,0.141229755588419
9.37,0.141099563162475
9.38,0.140969683447358
9.39,0.140840083967938
9.40,0.140710776813651
9.41,0.14058175764018
9.42,0.140453019140208
9.43,0.140324567648878
9.44,0.140196406505312
9.45,0.140068522647869
9.46,0.139940926251592
9.47,0.139813608068616
9.48,0.139686574482752
9.49,0.139559816253249
9.50,0.139433345444365
9.51,0.139307149028154
9.52,0.139181247848673
9.53,0.139055596921628
9.54,0.138930244026974
9.55,0.138805151101035
9.56,0.138680340865
9.57,0.138555793386549
9.58,0.138431525804224
9.59,0.138307530699918
9.60,0.138183816414583
9.61,0.138060361166555
9.62,0.137937175155053
9.63,0.137814268580746
9.64,0.137691619666366
9.65,0.137569240439836
9.66,0.137447126793889
9.67,0.137325271260286
9.68,0.137203703542241
9.69,0.137082378740979
9.70,0.136961321349185
9.71,0.136840520248201
9.72,0.136719992704461
9.73,0.13659971875903
9.74,0.136479710418808
9.75,0.136359952997518
9.76,0.136240460291606
9.77,0.136121219411762
9.78,0.136002251239887
9.79,0.135883523360269
9.80,0.135765056657576
9.81,0.135646840038458
9.82,0.135528874831798
9.83,0.13541116774083
9.84,0.135293711194845
9.85,0.135176511914247
9.86,0.135059551656831
9.87,0.134942849562981
9.88,0.134826383889084
9.89,0.134710175532059
9.90,0.134594215143204
9.91,0.134478509493907
9.92,0.134363040307238
9.93,0.134247814371365
9.94,0.134132845377301
9.95,0.13401810986538
9.96,0.133903618081991
9.97,0.133789369615052
9.98,0.133675364053766
9.99,0.133561590328821
10.00,0.133448071049232
10.01,0.133425642760284
10.02,0.133398069353476
10.03,0.133370557322829
10.04,0.13334309949639
10.05,0.133315704952352
10.06,0.133288384459073
10.07,0.133261106145142
10.08,0.133233891437579
10.09,0.133206731450584
10.10,0.133179633612573
10.11,0.133152599699769
10.12,0.133125610154908
10.13,0.133098695398184
10.14,0.133071844873863
10.15,0.133045026706068
10.16,0.133018283636963
10.17,0.132991594449375
10.18,0.132964959245187
10.19,0.132938388785539
10.20,0.132911874142493
10.21,0.132885412151009
10.22,0.132859006169727
10.23,0.132832654666843
10.24,0.132806366782693
10.25,0.132780135195278
10.26,0.132753947721106
10.27,0.132727825776947
10.28,0.132701771064993
10.29,0.13267574848784
10.30,0.1326497917292
10.31,0.13262389182055
10.32,0.132598047254208
10.33,0.132572256534502
10.34,0.132546522937964
10.35,0.132520844964836
10.36,0.132495212048042
10.37,0.132469634939626
10.38,0.132444113731352
10.39,0.132418650085882
10.40,0.132393240948208
10.41,0.132367877323311
10.42,0.132342571523126
10.43,0.132317322068734
10.44,0.132292116833077
10.45,0.132266969679911
10.46,0.132241879138041
10.47,0.132216834635248
10.48,0.132191846918468
10.49,0.132166917615668
10.50,0.132142033067732
10.51,0.13211718424492
10.52,0.132092415404199
10.53,0.132067680923473
10.54,0.132043005268765
10.55,0.132018365672084
10.56,0.131993794196453
10.57,0.131969269605466
10.58,0.13194480264169
10.59,0.131920372067857
10.60,0.131895988625694
10.61,0.131871673716275
10.62,0.131847396944753
10.63,0.131823166041813
10.64,0.131798994751577
10.65,0.131774870990653
10.66,0.131750804006199
10.67,0.131726775544669
10.68,0.131702794849582
10.69,0.131678872658982
10.70,0.131654987731102
10.71,0.131631161462992
10.72,0.131607384747185
10.73,0.131583644047187
10.74,0.131559962236928
10.75,0.131536330199493
10.76,0.13151273587808
10.77,0.131489199205898
10.78,0.131465712523658
10.79,0.13144225312188
10.80,0.131418863713743
10.81,0.131395523053286
10.82,0.131372199234346
10.83,0.131348956288586
10.84,0.131325753091863
10.85,0.131302586828556
10.86,0.131279469675467
10.87,0.131256403138511
10.88,0.13123336452933
10.89,0.131210395128612
10.90,0.131187465888386
10.91,0.131164575446791
10.92,0.131141745193076
10.93,0.131118943217153
10.94,0.131096201567365
10.95,0.13107349899273
10.96,0.131050836972356
10.97,0.131028234069458
10.98,0.131005659785678
10.99,0.130983147570744
11.00,0.130960662703402
11.01,0.130938229373455
11.02,0.130915846244053
11.03,0.130893492061532
11.04,0.130871198870888
11.05,0.13084893475798
11.06,0.130826731767148
11.07,0.130804557983621
11.08,0.130782434791291
11.09,0.130760351594331
11.10,0.130738309831597
11.11,0.130716317473337
11.12,0.130694366670694
11.13,0.130672454743462
11.14,0.130650595151812
11.15,0.130628773795874
11.16,0.130606995001371
11.17,0.13058526202774
11.18,0.130563558946477
11.19,0.130541910335998
11.20,0.130520294937303
11.21,0.130498731998307
11.22,0.130477211985184
11.23,0.130455724575145
11.24,0.130434278864369
11.25,0.13041287653017
11.26,0.130391514952001
11.27,0.130370197928948
11.28,0.130348922048822
11.29,0.130327688435571
11.30,0.130306497146877
11.31,0.130285335448383
11.32,0.130264227914735
11.33,0.130243151151219
11.34,0.130222125468001
11.35,0.130201131733731
11.36,0.130180180910712
11.37,0.130159270427376
11.38,0.130138399522036
11.39,0.13011756209355
11.40,0.130096775008338
11.41,0.130076028492311
11.42,0.130055313478225
11.43,0.130034639376786
11.44,0.130014005175879
11.45,0.129993411995091
11.46,0.129972859887763
11.47,0.129952347840998
11.48,0.129931866313808
11.49,0.129911423886593
11.50,0.129891034683901
11.51,0.129870662083241
11.52,0.129850342806497
11.53,0.129830061559224
11.54,0.12980982094252
11.55,0.1297896088683
11.56,0.129769437522084
11.57,0.129749306748878
11.58,0.129729214467053
11.59,0.129709161792677
11.60,0.129689148775598
11.61,0.129669165871606
11.62,0.129649220591921
