Mach,CD Power-Off
5.83,0.929532971913037
5.84,0.928467166479412
5.85,0.927403653940348
5.86,0.926342488330832
5.87,0.925283581513388
5.88,0.924226951282868
5.89,0.923172539274008
5.90,0.922120348310348
5.91,0.921070338238965
5.92,0.920022477710978
5.93,0.918976777673073
5.94,0.917933187042119
5.95,0.916891664626609
5.96,0.915852242317832
5.97,0.914814838342352
5.98,0.913779453401686
5.99,0.912746087946641
6.00,0.911714668499804
6.01,0.910717870501459
6.02,0.909760670725728
6.03,0.908806225655557
6.04,0.907854489530354
6.05,0.906905480391522
6.06,0.905959155851804
6.07,0.90501553669099
6.08,0.904074572260556
6.09,0.903136284324872
6.10,0.902200630260044
6.11,0.901267640987893
6.12,0.90033724405677
6.13,0.899409461032501
6.14,0.898484284933
6.15,0.897561691951596
6.16,0.896641705162233
6.17,0.895724253215422
6.18,0.89480936521005
6.19,0.893896989669177
6.20,0.892987177729025
6.21,0.892079867495069
6.22,0.89117507638468
6.23,0.890272771521232
6.24,0.889372949581292
6.25,0.888475589236814
6.26,0.88758068924384
6.27,0.88668826152518
6.28,0.88579824121987
6.29,0.884910674713324
6.30,0.884025519977143
6.31,0.883142758586541
6.32,0.882262404632554
6.33,0.881384417455961
6.34,0.88050883485331
6.35,0.879635586282255
6.36,0.878764705348451
6.37,0.877896138302596
6.38,0.87702993195708
6.39,0.876166027021286
6.40,0.87530444453982
6.41,0.874445154126483
6.42,0.873588163712706
6.43,0.872733427859544
6.44,0.871880982447846
6.45,0.871030790271748
6.46,0.870182871923881
6.47,0.869337166706913
6.48,0.868493675731208
6.49,0.867652437412276
6.50,0.866813376459368
6.51,0.865976552094364
6.52,0.865141894047955
6.53,0.864309411261338
6.54,0.863479119075031
6.55,0.862650965796684
6.56,0.861824983070649
6.57,0.861001130380029
6.58,0.860179437688396
6.59,0.859359850933724
6.60,0.858542367378367
6.61,0.857727012473346
6.62,0.856913750613783
6.63,0.856102567174413
6.64,0.85529347387225
6.65,0.854486433051921
6.66,0.853681462126898
6.67,0.85287854578323
6.68,0.852077684980896
6.69,0.851278829572416
6.70,0.850482023225544
6.71,0.849687227417681
6.72,0.84889443461023
6.73,0.848103654532341
6.74,0.84731485742017
6.75,0.846528031037057
6.76,0.84574319281663
6.77,0.844960331714377
6.78,0.84417941952093
6.79,0.843400450368394
6.80,0.84262343429714
6.81,0.84184834339338
6.82,0.841075189798591
6.83,0.840303932450949
6.84,0.839534599620631
6.85,0.838767155088274
6.86,0.838001612056736
6.87,0.837237952513308
