Mach,CD Power-On
9.60,0.747155754669258
9.61,0.746992060386096
9.62,0.74682872435256
9.63,0.746665763865039
9.64,0.746503160130264
9.65,0.746340931767874
9.66,0.746179046874122
9.67,0.746017525389102
9.68,0.745856233131628
9.69,0.7456954247433
9.70,0.745534824472782
9.71,0.745374722603084
9.72,0.745214842826998
9.73,0.745055455791686
9.74,0.744896273955741
9.75,0.744737592599867
9.76,0.744579104525121
9.77,0.744420984663876
9.78,0.744263351046471
9.79,0.74410591018808
9.80,0.743948822030714
9.81,0.743792067823613
9.82,0.743635666183026
9.83,0.743479606292361
9.84,0.743323879519615
9.85,0.743168508248354
9.86,0.743013461132674
9.87,0.742858761830661
9.88,0.742704381131547
9.89,0.742550204269615
9.90,0.742396509449772
9.91,0.742243158451638
9.92,0.742089981971654
9.93,0.741937282997116
9.94,0.741784914927152
9.95,0.7416327419624
9.96,0.741481032348078
9.97,0.74132950311845
9.98,0.741178317165004
9.99,0.741027571613975
10.00,0.740877037116444
10.01,0.740857276900038
10.02,0.740830253904243
10.03,0.740803161285752
10.04,0.740776130789103
10.05,0.740749153707754
10.06,0.74072226912521
10.07,0.740695427648766
10.08,0.740668660791633
10.09,0.740641959364264
10.10,0.740615318130122
10.11,0.740588741285198
10.12,0.740562230108119
10.13,0.740535791047114
10.14,0.740509424182654
10.15,0.740482950899593
10.16,0.740456703052408
10.17,0.740430520071222
10.18,0.740404248955161
10.19,0.740378193034601
10.20,0.74035220339355
10.21,0.74032612467069
10.22,0.740300254980288
10.23,0.740274294630746
10.24,0.740248551595834
10.25,0.740222729702182
10.26,0.740196955317964
10.27,0.740171254133832
10.28,0.740145759510744
10.29,0.740120171763324
10.30,0.740094654531682
10.31,0.74006919390372
10.32,0.740043799271602
10.33,0.740018469559437
10.34,0.739993193755241
10.35,0.739968126767056
10.36,0.739942962507221
10.37,0.739917722000416
10.38,0.73989268004674
10.39,0.739867713295206
10.40,0.7398427910203
10.41,0.739817935382744
10.42,0.739793126627308
10.43,0.739768249609805
10.44,0.73974355238825
10.45,0.739718930771209
10.46,0.73969422305107
10.47,0.739669714501372
10.48,0.739645119983523
10.49,0.739620733453362
10.50,0.739596392099106
10.51,0.739571967883774
10.52,0.739547748941218
10.53,0.739523435683048
10.54,0.739499191035832
10.55,0.739475125130114
10.56,0.739450991824102
10.57,0.73942690526215
10.58,0.739403029064522
10.59,0.739379057135467
10.60,0.739355135048479
10.61,0.739331275098015
10.62,0.739307466201364
10.63,0.7392838564186
10.64,0.739260159868937
10.65,0.739236521038004
10.66,0.739212938909098
10.67,0.739189405224629
10.68,0.739165776362271
10.69,0.739142358541723
10.70,0.739118988266689
10.71,0.739095676073659
10.72,0.739072409703989
10.73,0.739049192897612
10.74,0.739025899317175
10.75,0.739002797240918
10.76,0.73897973549085
10.77,0.738956749161238
10.78,0.738933658821144
10.79,0.738910762059905
10.80,0.738887775483568
10.81,0.738865003553394
10.82,0.738842240862709
10.83,0.738819419956566
10.84,0.73879665135112
10.85,0.738774072711282
10.86,0.738751399930701
10.87,0.738728916399506
10.88,0.738706334171489
10.89,0.73868381467251
10.90,0.738661490395349
10.91,0.738639061769592
10.92,0.738616699974736
10.93,0.738594368971986
10.94,0.738572247509715
10.95,0.738550024819399
10.96,0.738527852145381
10.97,0.738505735068906
10.98,0.738483659524466
10.99,0.738461652193194
11.00,0.738439664528399
11.01,0.73841774808327
11.02,0.738395867557759
11.03,0.738374028817265
11.04,0.738352260435201
11.05,0.738330520555055
11.06,0.738308705623486
11.07,0.738287064803965
11.08,0.738265484065938
11.09,0.738243932028612
11.10,0.738222451641449
11.11,0.738200999057512
11.12,0.738179465137901
11.13,0.738158112201698
11.14,0.738136678022696
11.15,0.73811541333923
11.16,0.738094211216774
11.17,0.738072911289388
11.18,0.738051786002361
11.19,0.738030568478567
11.20,0.738009549785168
11.21,0.737988426376116
11.22,0.737967508411897
11.23,0.737946471655952
11.24,0.737925628987646
11.25,0.737904696138282
11.26,0.737883803343592
11.27,0.737863096231676
11.28,0.737842297055831
11.29,0.737821539034638
11.30,0.737800832689245
11.31,0.737780300525364
11.32,0.73775968613965
11.33,0.737739104467966
11.34,0.737718580121748
11.35,0.737698089624161
11.36,0.737677640488367
11.37,0.73765725181248
11.38,0.737636891063728
11.39,0.737616575754867
11.40,0.737596296024039
11.41,0.737576219532416
11.42,0.737555890824046
11.43,0.737535754854016
11.44,0.737515647059793
11.45,0.737495599960439
11.46,0.737475592643639
11.47,0.737455624102606
11.48,0.737435698332979
11.49,0.737415810372619
11.50,0.737395828248771
11.51,0.737376021028618
11.52,0.737356262324684
11.53,0.737336408540224
11.54,0.73731673628617
11.55,0.737297105114846
11.56,0.737277359866572
11.57,0.737257817345268
11.58,0.737238311937999
11.59,0.737218702128054
11.60,0.737199283636414
11.61,0.737179754296929
